"id","float_id","juld","latitude","longitude","pres","temp","psal","raw_path","file_url","dac"
1002,"b'1901701 '","2023-04-25 21:57:10.002336","-33.71372","57.5094","{1.159999966621399,2,3,4,5.039999961853027,6.039999961853027,7,8,8.960000038146973,10,11.960000038146973,13.960000038146973,15.960000038146973,17.959999084472656,20,22,24.040000915527344,26,27.959999084472656,30,31.959999084472656,33.959999084472656,36,38,40.040000915527344,42.040000915527344,44,46,48,50,52,54,55.959999084472656,58,60,62,64,66,67.95999908447266,69.95999908447266,71.95999908447266,74,76,78,80,82,84.04000091552734,86,88,90.04000091552734,92.04000091552734,94.04000091552734,96.04000091552734,98.04000091552734,100.04000091552734,102.04000091552734,104.04000091552734,106,107.95999908447266,110,112.04000091552734,114.04000091552734,116.04000091552734,118,120.04000091552734,122,123.95999908447266,126,128.0399932861328,130.0399932861328,132,134,136.0399932861328,138.0399932861328,140.0399932861328,142.0399932861328,144,145.9600067138672,148,150,152,154.0399932861328,156.0399932861328,158,160,162.0399932861328,164.0399932861328,166.0399932861328,168,170,172,174,176,178,180.0399932861328,182,184,186,187.9600067138672,190,192.0399932861328,194,196,198,199.9600067138672,201.9600067138672,203.9600067138672,205.9600067138672,208,210,212,214,216,218,220,222,223.9600067138672,225.9600067138672,228,229.9600067138672,232,234,236,238,240,242,244.0399932861328,246.0399932861328,248,250,252.0399932861328,254,255.9600067138672,258,260,261.9599914550781,264,266,268,270,272,274,276,278,280,282,284,286,288,290,291.9599914550781,294,296.0400085449219,298.0400085449219,300.0400085449219,302,303.9599914550781,306,308,309.9599914550781,311.9599914550781,313.9599914550781,315.9599914550781,317.9599914550781,320.0400085449219,322.0400085449219,324.0400085449219,326,328,330,332,334.0400085449219,336,337.9599914550781,340,342,344.0400085449219,346.0400085449219,347.9599914550781,349.9599914550781,352,354,356,358.0400085449219,360.0400085449219,362,363.9599914550781,365.9599914550781,368,370.0400085449219,372.0400085449219,374.0400085449219,376.0400085449219,378,379.9599914550781,382,384,386,388,390,392,393.9599914550781,395.9599914550781,397.9599914550781,400,402,404.0400085449219,406,408.0400085449219,410,411.9200134277344,413.9599914550781,416,418,419.9200134277344,421.9599914550781,424,426,427.9599914550781,429.9599914550781,432,434.0400085449219,436.0400085449219,438,440.0400085449219,442.0400085449219,444.0400085449219,446,448,449.9599914550781,451.9599914550781,454,455.9599914550781,458,460.0400085449219,462,463.9599914550781,466,468.0400085449219,469.9599914550781,472,474.0400085449219,475.9599914550781,477.9599914550781,480,482.0400085449219,484,486,488,489.9599914550781,492,494,495.9599914550781,498,500,502,504.0400085449219,506.0400085449219,508,509.9599914550781,512,514,516.0399780273438,518.0399780273438,520,522,524,526.0399780273438,528.0399780273438,529.9600219726562,532,534.0399780273438,535.9600219726562,537.9600219726562,540,542,544.0399780273438,546.0399780273438,548,549.9600219726562,552,554,556.0399780273438,558.0399780273438,560.0399780273438,562,564.0399780273438,566,567.9600219726562,570,572.0399780273438,574,575.9600219726562,577.9600219726562,580,582,584,586,588,590.0399780273438,592,593.9600219726562,596,598,599.9600219726562,602,604,606,608,609.9600219726562,612,614,616,618,620,621.9600219726562,623.9600219726562,626,628.0399780273438,630.0399780273438,632,634.0399780273438,636,638,640,641.9600219726562,644,646.0399780273438,648,650.0399780273438,652.0399780273438,654,656,658,660,661.9600219726562,664,666,667.9600219726562,670,672.0399780273438,674.0399780273438,676,678,680,682,684,686,688,690,692,694,696,697.9600219726562,700,702,704,706,708,710.0399780273438,712.0399780273438,714,716,718,720,722,724.0399780273438,726,727.9600219726562,730,732,734.0399780273438,736.0399780273438,738,740,742.0399780273438,744.0399780273438,746,747.9600219726562,750,752,754,756,757.9600219726562,759.9600219726562,761.9600219726562,763.9600219726562,765.9600219726562,768,770.0399780273438,772.0399780273438,773.9600219726562,775.9600219726562,777.9600219726562,780,782,783.9600219726562,785.9600219726562,787.9600219726562,790,792.0399780273438,794,796,798,799.9600219726562,802,804,806,808.0399780273438,810.0399780273438,812.0399780273438,814.0399780273438,816,818,820,821.9600219726562,824,826,828.0399780273438,830,831.9199829101562,833.9600219726562,836,838.0399780273438,840,842,844,846,848,850,852,854,856,858.0399780273438,860.0399780273438,862,863.9600219726562,866,868,869.9600219726562,872,874,876,878,880,882,883.9600219726562,885.9600219726562,888,890,891.9600219726562,894,896.0399780273438,898,900,902.0399780273438,904,906,908,910.0399780273438,912,914,916,918.0399780273438,920,922,924,926,928,930,931.9600219726562,933.9600219726562,936,938,940,942,943.9600219726562,945.9600219726562,948,950.0399780273438,952,954,956,958,960,962,964,966,968,970,972,974.0399780273438,976.0399780273438,978,980.0399780273438,982,984,986,988,990.0399780273438,992,994,996,998.0399780273438,1000,1002,1003.9600219726562,1005.9600219726562,1007.9600219726562,1010,1012.0399780273438,1014,1016,1018,1020,1022,1024,1026,1027.56005859375}","{22.277999877929688,22.280000686645508,22.281999588012695,22.284000396728516,22.281999588012695,22.284000396728516,22.281999588012695,22.284000396728516,22.281999588012695,22.284000396728516,22.284000396728516,22.285999298095703,22.284000396728516,22.285999298095703,22.281999588012695,22.270000457763672,22.24799919128418,22.215999603271484,22.172000885009766,22.1200008392334,22.04400062561035,21.968000411987305,21.884000778198242,21.81399917602539,21.658000946044922,21.545000076293945,21.450000762939453,21.399999618530273,21.31999969482422,21.209999084472656,21.125,21.06999969482422,21.030000686645508,20.94499969482422,20.889999389648438,20.7450008392334,20.625,20.459999084472656,19.8799991607666,19.389999389648438,19.05500030517578,18.875,18.625,18.46500015258789,18.229999542236328,17.950000762939453,17.809999465942383,17.690000534057617,17.56999969482422,17.354999542236328,17.266000747680664,17.236000061035156,17.20400047302246,17.15999984741211,17.13599967956543,17.09000015258789,16.979999542236328,16.902000427246094,16.84600067138672,16.84600067138672,16.804000854492188,16.733999252319336,16.631999969482422,16.552000045776367,16.474000930786133,16.42799949645996,16.420000076293945,16.41200065612793,16.374000549316406,16.33799934387207,16.263999938964844,16.124000549316406,16.073999404907227,16.038000106811523,15.994000434875488,15.972000122070312,15.954999923706055,15.914999961853027,15.847999572753906,15.793999671936035,15.711999893188477,15.689000129699707,15.675000190734863,15.644000053405762,15.616000175476074,15.581000328063965,15.539999961853027,15.519000053405762,15.482000350952148,15.383000373840332,15.303000450134277,15.289999961853027,15.277999877929688,15.263999938964844,15.246999740600586,15.236000061035156,15.218999862670898,15.208000183105469,15.197999954223633,15.164999961853027,15.145000457763672,15.119999885559082,15.038000106811523,14.940999984741211,14.868000030517578,14.810999870300293,14.781999588012695,14.736000061035156,14.65999984741211,14.597999572753906,14.581999778747559,14.571000099182129,14.567000389099121,14.541000366210938,14.505999565124512,14.472000122070312,14.442000389099121,14.411999702453613,14.354000091552734,14.32699966430664,14.321000099182129,14.319000244140625,14.298999786376953,14.253999710083008,14.248000144958496,14.23799991607666,14.22599983215332,14.220000267028809,14.217000007629395,14.180000305175781,14.145999908447266,14.125,14.105999946594238,14.081000328063965,14.04699993133545,14.038999557495117,14.029999732971191,13.98900032043457,13.949000358581543,13.932000160217285,13.911999702453613,13.904999732971191,13.892999649047852,13.869000434875488,13.84000015258789,13.807000160217285,13.78499984741211,13.77299976348877,13.762999534606934,13.758000373840332,13.744999885559082,13.720000267028809,13.689000129699707,13.678999900817871,13.663000106811523,13.619999885559082,13.574000358581543,13.545999526977539,13.531000137329102,13.508999824523926,13.48900032043457,13.477999687194824,13.467000007629395,13.442999839782715,13.388999938964844,13.326000213623047,13.29699993133545,13.281000137329102,13.27299976348877,13.258000373840332,13.253999710083008,13.237000465393066,13.232999801635742,13.232000350952148,13.227999687194824,13.21500015258789,13.194000244140625,13.170000076293945,13.149999618530273,13.147000312805176,13.144000053405762,13.140000343322754,13.131999969482422,13.126999855041504,13.10200023651123,13.086000442504883,13.079000473022461,13.067000389099121,13.048999786376953,13.012999534606934,12.998000144958496,12.989999771118164,12.982000350952148,12.97700023651123,12.95300006866455,12.930000305175781,12.913999557495117,12.904999732971191,12.901000022888184,12.89799976348877,12.890999794006348,12.864999771118164,12.848999977111816,12.84000015258789,12.831000328063965,12.821000099182129,12.817000389099121,12.8100004196167,12.795999526977539,12.791000366210938,12.782999992370605,12.779000282287598,12.756999969482422,12.746999740600586,12.732999801635742,12.722999572753906,12.706000328063965,12.67199993133545,12.640000343322754,12.626999855041504,12.623000144958496,12.619000434875488,12.616000175476074,12.61299991607666,12.609999656677246,12.609999656677246,12.609999656677246,12.607999801635742,12.600000381469727,12.592000007629395,12.586000442504883,12.581000328063965,12.571000099182129,12.550999641418457,12.527999877929688,12.51200008392334,12.468000411987305,12.446000099182129,12.439000129699707,12.437999725341797,12.4350004196167,12.432999610900879,12.425999641418457,12.420000076293945,12.407999992370605,12.385000228881836,12.364999771118164,12.361000061035156,12.357000350952148,12.35099983215332,12.34000015258789,12.333000183105469,12.321999549865723,12.315999984741211,12.309000015258789,12.29800033569336,12.293000221252441,12.28499984741211,12.281999588012695,12.276000022888184,12.256999969482422,12.243000030517578,12.236000061035156,12.223999977111816,12.206000328063965,12.192000389099121,12.1850004196167,12.168999671936035,12.16100025177002,12.145999908447266,12.107000350952148,12.07800006866455,12.053000450134277,12.024999618530273,11.998000144958496,11.982000350952148,11.972999572753906,11.970000267028809,11.95199966430664,11.937999725341797,11.9350004196167,11.930999755859375,11.927000045776367,11.920000076293945,11.914999961853027,11.909000396728516,11.906999588012695,11.89900016784668,11.89900016784668,11.895999908447266,11.883000373840332,11.878000259399414,11.875,11.871999740600586,11.866999626159668,11.864999771118164,11.86400032043457,11.862000465393066,11.831999778747559,11.814000129699707,11.789999961853027,11.751999855041504,11.743000030517578,11.72700023651123,11.711000442504883,11.6850004196167,11.670999526977539,11.657999992370605,11.642000198364258,11.621000289916992,11.607000350952148,11.553000450134277,11.527999877929688,11.515999794006348,11.49899959564209,11.47599983215332,11.442999839782715,11.402999877929688,11.35099983215332,11.315999984741211,11.305000305175781,11.293000221252441,11.279000282287598,11.25,11.197999954223633,11.166000366210938,11.130999565124512,11.12600040435791,11.118000030517578,11.105999946594238,11.093999862670898,11.076000213623047,11.060999870300293,11.050000190734863,11.039999961853027,11.029999732971191,11.006999969482422,10.991000175476074,10.968999862670898,10.960000038146973,10.958999633789062,10.949000358581543,10.944999694824219,10.944000244140625,10.944000244140625,10.9350004196167,10.904000282287598,10.857999801635742,10.833000183105469,10.824000358581543,10.819999694824219,10.781999588012695,10.737000465393066,10.723999977111816,10.71399974822998,10.696000099182129,10.678999900817871,10.666999816894531,10.628999710083008,10.62399959564209,10.61299991607666,10.586000442504883,10.54800033569336,10.52400016784668,10.510000228881836,10.494999885559082,10.482999801635742,10.479999542236328,10.473999977111816,10.468000411987305,10.451000213623047,10.425999641418457,10.414999961853027,10.406000137329102,10.39799976348877,10.392000198364258,10.381999969482422,10.375,10.369000434875488,10.36299991607666,10.355999946594238,10.347000122070312,10.33899974822998,10.317000389099121,10.26200008392334,10.217000007629395,10.196999549865723,10.154999732971191,10.133999824523926,10.11299991607666,10.093000411987305,10.072999954223633,10.048999786376953,10.003999710083008,9.97599983215332,9.96500015258789,9.958000183105469,9.946999549865723,9.909000396728516,9.871000289916992,9.868000030517578,9.859999656677246,9.845000267028809,9.791999816894531,9.753999710083008,9.746000289916992,9.739999771118164,9.734999656677246,9.732000350952148,9.727999687194824,9.701000213623047,9.666000366210938,9.618000030517578,9.590999603271484,9.562999725341797,9.541000366210938,9.505000114440918,9.432000160217285,9.401000022888184,9.345999717712402,9.314000129699707,9.276000022888184,9.258000373840332,9.241000175476074,9.211999893188477,9.192000389099121,9.149999618530273,9.090999603271484,9.071999549865723,9.0600004196167,9.052000045776367,9.041000366210938,9.029999732971191,8.979999542236328,8.92199993133545,8.902000427246094,8.892999649047852,8.880999565124512,8.871999740600586,8.869999885559082,8.868000030517578,8.861000061035156,8.85200023651123,8.842000007629395,8.831000328063965,8.800000190734863,8.770000457763672,8.727999687194824,8.67300033569336,8.559000015258789,8.52400016784668,8.505000114440918,8.486000061035156,8.470000267028809,8.444999694824219,8.385000228881836,8.33899974822998,8.321000099182129,8.293999671936035,8.279999732971191,8.276000022888184,8.253000259399414,8.223999977111816,8.220000267028809,8.215999603271484,8.213000297546387,8.199000358581543,8.178000450134277,8.17199993133545,8.163000106811523,8.104000091552734,8.057999610900879,8.022000312805176,7.964000225067139,7.945000171661377,7.939000129699707,7.914000034332275,7.89900016784668,7.889999866485596,7.868000030517578,7.789999961853027,7.754000186920166,7.6519999504089355,7.564000129699707,7.551000118255615,7.531000137329102,7.502999782562256,7.445000171661377,7.394999980926514,7.372000217437744,7.3480000495910645,7.315999984741211,7.2829999923706055,7.269999980926514,7.258999824523926,7.257999897003174,7.254000186920166,7.247000217437744,7.205999851226807,7.182000160217285,7.138000011444092,7.130000114440918,7.105999946594238,7.051000118255615,6.988999843597412,6.9720001220703125,6.948999881744385,6.894999980926514,6.888999938964844,6.883999824523926,6.882999897003174,6.88100004196167,6.869999885559082,6.853000164031982,6.836999893188477,6.829999923706055,6.806000232696533,6.767000198364258,6.75600004196167}","{35.88800048828125,35.88800048828125,35.88800048828125,35.88800048828125,35.888999938964844,35.888999938964844,35.888999938964844,35.888999938964844,35.88800048828125,35.88800048828125,35.888999938964844,35.888999938964844,35.888999938964844,35.888999938964844,35.88800048828125,35.88800048828125,35.888999938964844,35.888999938964844,35.88800048828125,35.88600158691406,35.88100051879883,35.87699890136719,35.87099838256836,35.86399841308594,35.854000091552734,35.84600067138672,35.8390007019043,35.832000732421875,35.82600021362305,35.821998596191406,35.81999969482422,35.81700134277344,35.81399917602539,35.81100082397461,35.805999755859375,35.80099868774414,35.79199981689453,35.784000396728516,35.768001556396484,35.749000549316406,35.73699951171875,35.724998474121094,35.715999603271484,35.70600128173828,35.70000076293945,35.698001861572266,35.69499969482422,35.69300079345703,35.69200134277344,35.694000244140625,35.69300079345703,35.694000244140625,35.69300079345703,35.69200134277344,35.691001892089844,35.68899917602539,35.68600082397461,35.68199920654297,35.67900085449219,35.67900085449219,35.67900085449219,35.67399978637695,35.6619987487793,35.652000427246094,35.643001556396484,35.638999938964844,35.637001037597656,35.63600158691406,35.630001068115234,35.625,35.61800003051758,35.60900115966797,35.604000091552734,35.60200119018555,35.59700012207031,35.59400177001953,35.590999603271484,35.58599853515625,35.57600021362305,35.573001861572266,35.56800079345703,35.56800079345703,35.566001892089844,35.560001373291016,35.55500030517578,35.55099868774414,35.54499816894531,35.54100036621094,35.53799819946289,35.52899932861328,35.52000045776367,35.51900100708008,35.518001556396484,35.516998291015625,35.51499938964844,35.513999938964844,35.512001037597656,35.5099983215332,35.507999420166016,35.50400161743164,35.500999450683594,35.49599838256836,35.48500061035156,35.47200012207031,35.46200180053711,35.45500183105469,35.45000076293945,35.444000244140625,35.433998107910156,35.428001403808594,35.42499923706055,35.42399978637695,35.42300033569336,35.41999816894531,35.415000915527344,35.40999984741211,35.404998779296875,35.4010009765625,35.39500045776367,35.391998291015625,35.39099884033203,35.38999938964844,35.387001037597656,35.38199996948242,35.38100051879883,35.380001068115234,35.37799835205078,35.37699890136719,35.375999450683594,35.37200164794922,35.367000579833984,35.36399841308594,35.361000061035156,35.35900115966797,35.35499954223633,35.35300064086914,35.35100173950195,35.34600067138672,35.340999603271484,35.3390007019043,35.33599853515625,35.334999084472656,35.33300018310547,35.33000183105469,35.32600021362305,35.321998596191406,35.319000244140625,35.31800079345703,35.316001892089844,35.314998626708984,35.3129997253418,35.310001373291016,35.305999755859375,35.30500030517578,35.301998138427734,35.297000885009766,35.29100036621094,35.28799819946289,35.2859992980957,35.284000396728516,35.28099822998047,35.27899932861328,35.27799987792969,35.27399826049805,35.268001556396484,35.26100158691406,35.257999420166016,35.25600051879883,35.255001068115234,35.25400161743164,35.25299835205078,35.25199890136719,35.250999450683594,35.25,35.25,35.24800109863281,35.24599838256836,35.24300003051758,35.24100112915039,35.24100112915039,35.2400016784668,35.23899841308594,35.237998962402344,35.23699951171875,35.23400115966797,35.231998443603516,35.23099899291992,35.229000091552734,35.22700119018555,35.222999572753906,35.22100067138672,35.220001220703125,35.21799850463867,35.21699905395508,35.21500015258789,35.21200180053711,35.209999084472656,35.20800018310547,35.20800018310547,35.207000732421875,35.20600128173828,35.202999114990234,35.20000076293945,35.19900131225586,35.196998596191406,35.19599914550781,35.19499969482422,35.194000244140625,35.19200134277344,35.191001892089844,35.189998626708984,35.18899917602539,35.18600082397461,35.183998107910156,35.18199920654297,35.18000030517578,35.178001403808594,35.17300033569336,35.16899871826172,35.16699981689453,35.16600036621094,35.165000915527344,35.165000915527344,35.16400146484375,35.16400146484375,35.16400146484375,35.16400146484375,35.16299819946289,35.1619987487793,35.15999984741211,35.159000396728516,35.15800094604492,35.15700149536133,35.15299987792969,35.150001525878906,35.14699935913086,35.14099884033203,35.13800048828125,35.137001037597656,35.13600158691406,35.13600158691406,35.1349983215332,35.13399887084961,35.132999420166016,35.13100051879883,35.12799835205078,35.125,35.124000549316406,35.12300109863281,35.12200164794922,35.119998931884766,35.11899948120117,35.11800003051758,35.11600112915039,35.1150016784668,35.11399841308594,35.112998962402344,35.111000061035156,35.111000061035156,35.10900115966797,35.106998443603516,35.104000091552734,35.10300064086914,35.10100173950195,35.0989990234375,35.09700012207031,35.095001220703125,35.09299850463867,35.090999603271484,35.0880012512207,35.08300018310547,35.077999114990234,35.07500076293945,35.06999969482422,35.066001892089844,35.06399917602539,35.0620002746582,35.06100082397461,35.058998107910156,35.05699920654297,35.055999755859375,35.055999755859375,35.05500030517578,35.05400085449219,35.053001403808594,35.051998138427734,35.051998138427734,35.04999923706055,35.04999923706055,35.04999923706055,35.04800033569336,35.047000885009766,35.047000885009766,35.04600143432617,35.04499816894531,35.04499816894531,35.04399871826172,35.042999267578125,35.040000915527344,35.0359992980957,35.03300094604492,35.027000427246094,35.0260009765625,35.02299880981445,35.020999908447266,35.016998291015625,35.01499938964844,35.01300048828125,35.0099983215332,35.00699996948242,35.00400161743164,34.99700164794922,34.99300003051758,34.99100112915039,34.987998962402344,34.98500061035156,34.97999954223633,34.9739990234375,34.96699905395508,34.96200180053711,34.959999084472656,34.95800018310547,34.95500183105469,34.95100021362305,34.944000244140625,34.939998626708984,34.935001373291016,34.933998107910156,34.93299865722656,34.930999755859375,34.92900085449219,34.926998138427734,34.92499923706055,34.92300033569336,34.92100143432617,34.91999816894531,34.91600036621094,34.91400146484375,34.9109992980957,34.90999984741211,34.90999984741211,34.90800094604492,34.90800094604492,34.90700149536133,34.90700149536133,34.904998779296875,34.9010009765625,34.89500045776367,34.89099884033203,34.888999938964844,34.88800048828125,34.882999420166016,34.87799835205078,34.875,34.874000549316406,34.87099838256836,34.86899948120117,34.86600112915039,34.86199951171875,34.861000061035156,34.85900115966797,34.85499954223633,34.849998474121094,34.84700012207031,34.845001220703125,34.84299850463867,34.84199905395508,34.840999603271484,34.84000015258789,34.8390007019043,34.83700180053711,34.83399963378906,34.832000732421875,34.83100128173828,34.83000183105469,34.82899856567383,34.82699966430664,34.82600021362305,34.82500076293945,34.82500076293945,34.823001861572266,34.821998596191406,34.81999969482422,34.81700134277344,34.810001373291016,34.80400085449219,34.80099868774414,34.797000885009766,34.792999267578125,34.79100036621094,34.78799819946289,34.78499984741211,34.78200149536133,34.777000427246094,34.77299880981445,34.77199935913086,34.770999908447266,34.76900100708008,34.763999938964844,34.7599983215332,34.75899887084961,34.757999420166016,34.755001068115234,34.75,34.744998931884766,34.74399948120117,34.74300003051758,34.74300003051758,34.742000579833984,34.74100112915039,34.73699951171875,34.733001708984375,34.72700119018555,34.7239990234375,34.720001220703125,34.71699905395508,34.7130012512207,34.70500183105469,34.70100021362305,34.69599914550781,34.69200134277344,34.68899917602539,34.6870002746582,34.685001373291016,34.680999755859375,34.67900085449219,34.67499923706055,34.66899871826172,34.66699981689453,34.665000915527344,34.66400146484375,34.6619987487793,34.65999984741211,34.65599822998047,34.6510009765625,34.64899826049805,34.64799880981445,34.64799880981445,34.64799880981445,34.64699935913086,34.64699935913086,34.64699935913086,34.645999908447266,34.64500045776367,34.64400100708008,34.641998291015625,34.63800048828125,34.63199996948242,34.625999450683594,34.61800003051758,34.6150016784668,34.61399841308594,34.61199951171875,34.611000061035156,34.608001708984375,34.60200119018555,34.597999572753906,34.59600067138672,34.59400177001953,34.59299850463867,34.59199905395508,34.59000015258789,34.5880012512207,34.58700180053711,34.58700180053711,34.58599853515625,34.584999084472656,34.58300018310547,34.582000732421875,34.58000183105469,34.57500076293945,34.57099914550781,34.56800079345703,34.56399917602539,34.5620002746582,34.56100082397461,34.558998107910156,34.55799865722656,34.555999755859375,34.55400085449219,34.54800033569336,34.54399871826172,34.5369987487793,34.53099822998047,34.52899932861328,34.527000427246094,34.525001525878906,34.520999908447266,34.516998291015625,34.51499938964844,34.51300048828125,34.51100158691406,34.50899887084961,34.507999420166016,34.50699996948242,34.50699996948242,34.50600051879883,34.505001068115234,34.50299835205078,34.5,34.49800109863281,34.49599838256836,34.49399948120117,34.4900016784668,34.486000061035156,34.48400115966797,34.481998443603516,34.479000091552734,34.479000091552734,34.47800064086914,34.47800064086914,34.47800064086914,34.47700119018555,34.47600173950195,34.4739990234375,34.472999572753906,34.47200012207031,34.470001220703125,34.470001220703125}","data\nc\aoml\1901701\profiles\R1901701_347.nc","https://data-argo.ifremer.fr/dac/aoml/1901701/profiles/R1901701_347.nc","aoml"
